ON_STREAM_HRS,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,Total_Injection_VOL,BORE_OIL_VOL
21.69,100.0,32.923,4.361,11188.0,254.0
24.0,97.17013,32.199,3.662,12756.0,242.0
24.0,97.35867,32.977,4.053,11088.0,249.0
24.0,97.3818,32.681,4.115,9676.0,250.0
24.0,97.40584,32.661,4.104,9479.0,249.0
24.0,97.47165,32.768,4.091,9359.0,250.0
7.9,53.52818,34.413,4.189,2862.0,130.0
6.5,17.57393,31.653,2.929,1659.0,37.0
24.0,99.94493,32.236,3.447,8617.0,246.0
4.0,17.52434,32.777,4.04,6264.0,26.0
0.0,0.62257,0.389,19.222,5698.0,0.0
22.5,84.60606,33.529,3.305,11254.0,227.0
24.0,100.0,33.136,4.367,12389.0,261.0
24.0,100.0,32.933,4.295,12448.0,266.0
24.0,72.0336,38.829,10.239,11613.0,219.0
24.0,99.72819,32.756,4.072,12482.0,266.0
24.0,100.0,32.731,4.051,12529.0,270.0
17.0,62.15459,33.305,4.461,8332.0,188.0
24.0,100.0,32.759,4.082,12473.0,267.0
24.0,100.0,33.225,4.54,12513.0,273.0
24.0,100.0,33.346,4.644,10928.0,276.0
24.0,100.0,33.257,4.562,8227.0,280.0
24.0,100.0,33.211,4.548,7574.0,275.0
24.0,100.0,33.015,4.369,11843.0,276.0
24.0,100.0,32.951,4.305,12240.0,269.0
24.0,100.0,33.004,4.372,12125.0,269.0
24.0,100.0,32.999,4.347,12236.0,267.0
24.0,100.0,32.881,4.243,12234.0,270.0
24.0,100.0,32.914,4.306,10891.0,263.0
24.0,100.0,33.001,4.188,9919.0,263.0
24.0,97.91667,32.821,4.166,9864.0,270.0
24.0,100.0,32.781,4.153,10625.0,265.0
24.0,100.0,32.745,4.115,12070.0,267.0
24.0,100.0,32.785,4.149,12071.0,268.0
24.0,100.0,32.67,4.007,12138.0,261.0
24.0,100.0,32.802,4.18,12149.0,259.0
24.0,100.0,32.772,4.138,12146.0,260.0
24.0,100.0,32.354,3.717,12179.0,258.0
24.0,100.0,32.697,4.099,12190.0,256.0
24.0,100.0,33.079,4.129,12120.0,254.0
24.0,97.91667,32.495,3.868,11070.0,255.0
24.0,100.0,32.611,3.967,10186.0,253.0
24.0,100.0,32.296,3.65,11226.0,254.0
24.0,100.0,32.301,3.665,11485.0,251.0
24.0,100.0,32.224,3.588,11505.0,253.0
24.0,100.0,32.368,3.737,11477.0,250.0
24.0,65.69599,37.994,9.368,11350.0,204.0
24.0,90.33587,34.323,5.595,11827.0,241.0
24.0,100.0,32.861,4.194,12128.0,252.0
12.39,52.92538,32.737,4.054,6946.0,156.0
24.0,94.35238,32.937,3.197,11519.0,221.0
6.56,26.64863,33.513,4.384,3167.0,89.0
7.78,16.33892,39.953,8.714,3660.0,48.0
24.0,99.6223,32.846,3.154,11768.0,269.0
10.56,51.06803,33.25,4.275,5644.0,90.0
6.5,18.0044,40.415,9.66,8286.0,21.0
13.94,53.26038,38.347,5.898,6730.0,104.0
23.0,97.82609,31.832,3.266,11768.0,234.0
24.0,99.99724,32.074,3.5,12347.0,248.0
24.0,99.97523,32.183,3.61,12379.0,247.0
24.0,99.97739,32.194,3.61,12408.0,247.0
24.0,99.97174,32.412,3.816,12452.0,248.0
24.0,99.96392,32.577,3.997,12503.0,207.0
24.0,99.94326,32.568,3.981,12512.0,210.0
18.06,74.43503,32.799,4.288,9340.0,171.0
5.0,10.9947,34.457,6.089,6457.0,12.0
24.0,99.9016,31.726,3.163,10862.0,199.0
24.0,99.96397,32.148,3.558,12565.0,209.0
21.96,82.83643,32.314,3.893,9029.0,202.0
24.0,99.9508,32.41,3.784,12634.0,214.0
24.0,99.98453,32.728,4.085,12577.0,213.0
24.0,99.92398,32.371,3.724,12646.0,211.0
24.0,97.79724,32.382,3.753,12644.0,215.0
24.0,99.84657,32.449,3.832,12685.0,211.0
24.0,99.82469,32.805,4.2,12675.0,210.0
24.0,99.92428,32.597,3.951,12677.0,213.0
24.0,99.96916,32.462,3.823,12701.0,211.0
24.0,99.80765,32.542,3.923,12717.0,211.0
24.0,99.8212,32.524,3.893,11761.0,210.0
24.0,58.24696,42.451,14.021,10431.0,169.0
24.0,35.05321,50.739,22.437,10036.0,138.0
24.0,40.92972,47.292,18.88,11527.0,151.0
24.0,51.55519,40.997,12.393,11396.0,201.0
24.0,49.29889,40.605,12.011,11837.0,163.0
24.0,59.84539,38.493,9.844,12024.0,174.0
24.0,99.97606,32.795,3.991,12759.0,213.0
24.0,99.93951,32.648,3.85,12956.0,213.0
24.0,99.81163,32.746,3.937,13223.0,202.0
24.0,99.88792,32.551,3.737,13269.0,197.0
24.0,99.78316,32.688,3.88,13394.0,194.0
24.0,99.84497,32.65,3.719,13394.0,193.0
24.0,99.88457,32.563,3.76,13507.0,193.0
24.0,99.76563,32.707,3.907,13643.0,191.0
24.0,99.78725,32.922,4.123,13851.0,200.0
24.0,99.82826,32.902,4.066,14187.0,197.0
24.0,99.86493,33.464,3.871,13990.0,196.0
14.49,59.64614,34.771,4.145,8335.0,106.0
0.0,0.93484,70.098,40.972,0.0,0.0
0.0,1.05661,68.758,39.913,0.0,0.0
15.18,51.03737,31.222,2.181,0.0,94.0
24.0,99.96828,31.561,2.468,0.0,176.0
24.0,97.87059,31.689,2.684,0.0,178.0
24.0,97.88687,31.105,2.531,5295.0,180.0
11.16,46.83155,31.812,3.279,8167.0,64.0
0.0,9.3686,35.765,30.834,8102.0,0.0
0.0,0.91603,3.209,3.206,8163.0,0.0
0.0,9.99263,51.304,8.278,8294.0,0.0
0.0,2.27604,49.953,4.074,8274.0,0.0
0.0,1.06177,45.963,1.143,8256.0,0.0
0.0,1.05013,46.281,1.337,9759.0,0.0
0.0,1.63486,46.641,13.28,16312.0,0.0
0.0,1.28913,49.173,20.871,16203.0,0.0
0.0,1.27559,51.605,23.346,15974.0,0.0
2.5,3.61843,52.225,23.94,9834.0,1.0
24.0,60.23289,38.827,10.385,14024.0,144.0
24.0,99.95385,31.357,2.787,14023.0,165.0
24.0,99.9866,31.381,2.795,14074.0,189.0
24.0,99.98882,31.358,2.747,14098.0,190.0
24.0,99.96676,31.507,2.852,14182.0,191.0
24.0,99.99844,31.839,3.254,14297.0,195.0
24.0,99.93268,32.034,3.348,14302.0,196.0
22.0,78.26754,32.322,3.798,11299.0,194.0
24.0,99.94947,32.425,3.713,13270.0,195.0
24.0,100.0,32.474,3.737,13314.0,193.0
24.0,100.0,32.406,3.652,13330.0,204.0
24.0,100.0,32.267,3.537,13335.0,204.0
24.0,100.0,32.293,3.556,13212.0,206.0
24.0,100.0,32.6,3.868,13358.0,206.0
24.0,100.0,32.421,3.701,13359.0,232.0
24.0,100.0,32.636,3.891,13068.0,205.0
24.0,100.0,32.582,3.822,12535.0,206.0
24.0,100.0,32.299,3.551,12541.0,205.0
24.0,100.0,32.264,3.512,12618.0,194.0
24.0,100.0,32.274,3.527,12548.0,190.0
24.0,100.0,32.27,3.532,12524.0,191.0
24.0,100.0,32.257,3.509,12489.0,193.0
24.0,100.0,32.222,3.461,12482.0,188.0
24.0,100.0,32.194,3.444,12583.0,187.0
24.0,100.0,32.214,3.449,13000.0,186.0
24.0,100.0,32.187,3.435,12655.0,186.0
24.0,100.0,32.172,3.42,12719.0,184.0
24.0,100.0,32.177,3.428,13165.0,182.0
24.0,100.0,32.504,3.431,13074.0,179.0
24.0,100.0,32.209,3.465,13136.0,188.0
24.0,100.0,32.204,3.448,13159.0,197.0
13.83,53.94867,32.669,5.012,4250.0,121.0
23.5,84.62282,35.18,5.55,7256.0,174.0
24.0,97.91667,32.118,3.097,12589.0,187.0
24.0,97.91667,32.079,3.073,12656.0,187.0
24.0,97.91667,32.099,3.087,12961.0,192.0
24.0,100.0,32.114,3.111,12783.0,187.0
24.0,100.0,32.412,3.417,12773.0,187.0
24.0,100.0,32.439,3.427,12795.0,187.0
24.0,100.0,32.646,3.669,12826.0,186.0
24.0,100.0,32.423,3.433,12967.0,185.0
24.0,100.0,32.302,3.289,13062.0,185.0
24.0,100.0,32.442,3.436,12456.0,188.0
24.0,100.0,32.242,3.233,13019.0,190.0
24.0,100.0,32.228,3.217,13011.0,189.0
24.0,100.0,32.268,3.267,10731.0,192.0
24.0,100.0,32.299,3.273,9879.0,192.0
24.0,100.0,32.212,3.233,8240.0,189.0
24.0,100.0,32.056,3.082,7361.0,188.0
24.0,100.0,31.975,2.99,11735.0,186.0
24.0,100.0,32.052,3.09,12335.0,189.0
24.0,100.0,32.136,3.203,12365.0,188.0
24.0,100.0,32.137,3.169,12512.0,188.0
24.0,100.0,31.971,2.994,12833.0,186.0
24.0,100.0,32.211,3.248,12977.0,186.0
23.17,86.66526,34.971,5.221,11630.0,192.0
24.0,99.78349,32.334,3.361,12314.0,191.0
24.0,99.99973,32.144,3.143,12475.0,190.0
24.0,100.0,32.304,3.319,12387.0,188.0
24.0,100.0,32.113,3.103,12286.0,191.0
24.0,100.0,32.222,3.207,12257.0,189.0
24.0,97.12344,32.604,3.677,12655.0,186.0
24.0,100.0,32.224,3.31,12893.0,189.0
24.0,100.0,32.097,3.17,13060.0,188.0
24.0,100.0,32.27,3.358,13028.0,186.0
24.0,60.39771,41.189,12.409,11527.0,154.0
24.0,98.1014,32.234,3.197,13043.0,182.0
24.0,100.0,32.405,3.377,13085.0,184.0
24.0,100.0,32.474,3.447,12585.0,185.0
24.0,100.0,32.535,3.524,10719.0,184.0
24.0,100.0,32.613,3.608,12665.0,187.0
24.0,100.0,32.246,3.229,12678.0,180.0
24.0,100.0,32.384,3.385,12678.0,180.0
24.0,97.91667,32.278,3.248,12768.0,175.0
24.0,97.91667,32.237,3.225,12887.0,173.0
24.0,100.0,32.475,3.464,12983.0,170.0
24.0,97.91667,32.568,3.572,13041.0,170.0
24.0,97.91667,32.713,3.701,12990.0,176.0
24.0,100.0,32.806,3.776,13038.0,175.0
24.0,100.0,32.572,3.561,13048.0,175.0
24.0,100.0,32.228,3.194,13046.0,175.0
24.0,100.0,32.208,3.199,10506.0,176.0
24.0,100.0,32.476,3.463,12917.0,175.0
24.0,100.0,32.362,3.437,13010.0,175.0
24.0,100.0,32.184,3.36,11608.0,174.0
1.33,16.99412,33.105,6.099,2834.0,10.0
0.0,0.32607,0.293,0.293,0.0,0.0
0.0,0.35015,0.264,0.264,0.0,0.0
0.0,0.35015,0.264,0.264,0.0,0.0
0.0,0.35015,0.264,0.264,0.0,0.0
0.0,0.35015,0.264,0.264,0.0,0.0
16.54,77.42615,32.909,4.288,10226.0,109.0
24.0,100.0,31.467,2.693,11763.0,187.0
24.0,100.0,31.641,2.947,11225.0,185.0
23.5,87.82233,33.718,5.835,10133.0,190.0
24.0,100.0,32.007,3.319,11087.0,194.0
24.0,100.0,32.085,3.275,11123.0,190.0
24.0,100.0,31.877,3.148,11578.0,194.0
24.0,100.0,32.258,3.399,12604.0,190.0
24.0,93.23439,33.368,4.454,12314.0,211.0
22.0,72.01499,36.615,7.497,11385.0,188.0
24.0,100.0,32.621,3.379,12653.0,176.0
24.0,100.0,32.307,3.317,12486.0,173.0
24.0,97.91667,32.126,3.099,12591.0,174.0
24.0,100.0,32.291,3.282,12610.0,172.0
24.0,100.0,32.183,3.172,12556.0,171.0
24.0,100.0,32.183,3.173,12455.0,171.0
24.0,100.0,32.122,3.1,12398.0,171.0
24.0,100.0,32.161,3.173,12810.0,168.0
24.0,100.0,32.219,3.221,12830.0,174.0
24.0,100.0,32.199,3.216,12859.0,173.0
24.0,100.0,32.264,3.275,12706.0,171.0
24.0,100.0,32.517,3.557,12676.0,175.0
24.0,100.0,32.708,3.64,12685.0,173.0
24.0,97.91667,32.688,3.701,12718.0,174.0
24.0,97.91667,32.629,3.645,12959.0,174.0
24.0,97.91667,32.527,3.543,12949.0,173.0
24.0,97.91667,32.31,3.298,12969.0,178.0
24.0,97.91667,32.373,3.357,13049.0,174.0
24.0,97.91667,32.344,3.319,13301.0,174.0
24.0,100.0,32.453,3.423,12753.0,174.0
24.0,100.0,32.379,3.352,12231.0,174.0
24.0,100.0,32.53,3.5,12442.0,174.0
24.0,100.0,32.573,3.564,12606.0,174.0
24.0,100.0,32.636,3.612,12527.0,173.0
24.0,100.0,32.552,3.528,11279.0,172.0
1.26,9.95379,34.404,5.899,751.0,9.0
14.58,65.09765,31.886,3.305,7374.0,137.0
24.0,100.0,32.258,3.562,13081.0,166.0
24.0,100.0,32.416,3.705,13158.0,176.0
24.0,100.0,33.04,3.853,13083.0,160.0
24.0,100.0,32.546,3.812,13222.0,168.0
24.0,100.0,32.566,3.779,13252.0,166.0
24.0,100.0,32.709,3.972,12943.0,165.0
24.0,100.0,32.819,4.077,12603.0,166.0
24.0,97.91667,32.653,3.901,12530.0,164.0
24.0,100.0,32.621,3.863,9083.0,177.0
24.0,100.0,32.524,3.753,12512.0,180.0
24.0,100.0,32.604,3.865,12513.0,177.0
24.0,100.0,32.388,3.64,12516.0,177.0
24.0,100.0,32.189,3.446,12851.0,175.0
24.0,100.0,32.257,3.495,12927.0,175.0
24.0,100.0,32.314,3.553,12747.0,175.0
24.0,100.0,32.422,3.674,12599.0,174.0
24.0,100.0,32.547,3.804,12552.0,174.0
24.0,100.0,32.71,3.983,12529.0,175.0
24.0,100.0,32.676,3.921,12505.0,175.0
24.0,100.0,32.388,3.621,12492.0,174.0
24.0,100.0,32.594,3.827,12487.0,177.0
24.0,100.0,32.451,3.688,12264.0,176.0
24.0,100.0,32.743,3.999,12567.0,176.0
24.0,100.0,32.69,3.924,12590.0,177.0
24.0,100.0,32.782,4.029,12645.0,179.0
25.0,100.0,32.823,4.057,12704.0,187.0
24.0,100.0,32.581,3.862,12662.0,179.0
24.0,100.0,32.503,3.84,12541.0,179.0
24.0,76.37749,37.009,9.034,11699.0,160.0
24.0,99.55569,32.605,3.874,10282.0,177.0
24.0,100.0,32.595,3.863,12317.0,179.0
24.0,100.0,32.707,3.95,12350.0,177.0
24.0,100.0,32.708,3.947,12475.0,180.0
24.0,100.0,32.628,3.854,12559.0,190.0
24.0,100.0,32.267,3.481,12607.0,188.0
24.0,100.0,32.307,3.546,12615.0,185.0
24.0,100.0,32.7,3.955,12621.0,185.0
24.0,100.0,32.723,4.007,12586.0,190.0
24.0,100.0,32.652,3.989,12572.0,189.0
24.0,100.0,32.645,4.022,12693.0,188.0
24.0,100.0,32.582,3.838,12813.0,179.0
24.0,100.0,32.506,3.862,12885.0,186.0
24.0,100.0,32.763,4.12,12883.0,187.0
24.0,100.0,32.596,3.959,12352.0,185.0
24.0,100.0,32.722,4.089,12641.0,184.0
24.0,100.0,32.773,4.127,12644.0,186.0
24.0,100.0,32.715,4.077,12591.0,184.0
24.0,100.0,32.421,3.792,9621.0,181.0
24.0,100.0,32.446,3.826,9418.0,186.0
24.0,100.0,32.371,3.744,9201.0,182.0
24.0,100.0,32.069,3.474,9098.0,184.0
24.0,100.0,31.966,3.393,10291.0,183.0
24.0,100.0,32.224,3.647,11383.0,183.0
24.0,100.0,31.889,3.286,11472.0,176.0
8.94,36.97653,32.501,3.898,8062.0,51.0
0.0,1.20526,20.693,8.986,6091.0,0.0
0.0,0.96308,31.623,20.588,5847.0,0.0
0.0,0.73928,19.097,9.273,5868.0,0.0
5.78,30.86876,50.511,20.973,5656.0,59.0
14.23,16.57764,83.154,53.789,4048.0,146.0
0.0,1.0066,127.71,97.997,5322.0,0.0
0.0,0.9958,130.912,101.314,5656.0,0.0
0.0,0.9881,132.887,103.233,5746.0,0.0
0.0,0.99383,134.429,104.769,5743.0,0.0
0.0,1.05726,135.702,105.513,5125.0,0.0
0.0,1.18153,136.016,106.393,5793.0,0.0
0.0,1.23656,136.153,106.486,5804.0,0.0
0.0,1.27334,136.224,106.544,5744.0,0.0
0.0,1.34093,136.266,106.589,5733.0,0.0
0.0,1.32495,136.437,106.459,5788.0,0.0
0.0,1.2966,136.606,105.826,5322.0,0.0
0.0,1.29891,136.593,106.929,4402.0,0.0
0.0,1.26329,136.507,106.778,4138.0,0.0
0.0,1.29097,136.363,106.647,4708.0,0.0
0.0,1.26857,136.309,106.609,5803.0,0.0
0.0,1.28872,136.055,106.35,5943.0,0.0
0.0,0.0,135.986,106.283,5915.0,0.0
0.0,0.0,136.034,106.343,5893.0,0.0
0.0,0.0,136.129,107.029,5043.0,0.0
0.0,0.0,136.156,105.788,5321.0,0.0
0.0,0.0,136.142,106.483,5855.0,0.0
0.0,0.0,136.266,106.623,5869.0,0.0
0.0,0.0,136.379,106.734,5876.0,0.0
0.0,1.25297,136.524,106.875,5909.0,0.0
0.0,1.3272,136.67,107.005,5864.0,0.0
0.0,1.18646,136.79,107.122,5835.0,0.0
0.0,1.15102,136.976,107.306,5834.0,0.0
0.0,1.17145,137.153,107.507,5910.0,0.0
0.0,1.1494,137.311,107.647,5932.0,0.0
0.0,1.14671,135.674,105.591,2504.0,0.0
0.0,1.15106,124.687,95.049,0.0,0.0
0.0,1.14137,124.492,94.871,3374.0,0.0
9.5,7.94478,109.868,81.108,6283.0,15.0
24.0,26.50163,90.647,61.728,6681.0,783.0
24.0,27.8686,85.895,56.701,6752.0,871.0
24.0,27.86356,83.78,54.825,6798.0,855.0
24.0,27.83998,83.32,54.207,6779.0,839.0
24.0,28.27995,81.483,52.626,6835.0,834.0
24.0,28.30568,80.828,51.878,6873.0,859.0
24.0,28.31657,79.315,50.228,6927.0,830.0
15.67,20.4557,79.243,50.151,4973.0,533.0
20.42,25.64218,75.266,44.758,5713.0,786.0
24.0,36.20383,61.835,32.005,7059.0,1070.0
24.0,30.25547,71.453,41.652,7028.0,860.0
24.0,30.19498,71.292,41.689,7061.0,866.0
24.0,30.25039,70.954,41.149,6937.0,775.0
24.0,30.24842,70.847,41.16,7048.0,827.0
24.0,30.27133,70.356,40.651,6861.0,839.0
24.0,30.28621,70.057,40.339,6656.0,777.0
24.0,30.28621,70.057,40.339,6656.0,820.0
24.0,30.28621,70.057,40.339,6656.0,829.0
22.0,28.21775,69.475,40.005,5499.0,768.0
24.0,32.55258,65.12,36.426,6736.0,948.0
24.0,33.32736,64.486,35.818,6734.0,944.0
24.0,33.08427,64.506,35.825,6691.0,925.0
24.0,32.3983,63.878,35.19,6747.0,902.0
24.0,32.43786,63.913,35.247,6663.0,891.0
24.0,32.43154,63.444,34.872,5268.0,887.0
24.0,33.17402,63.135,34.575,3921.0,944.0
24.0,33.19739,62.343,33.758,6541.0,928.0
24.0,33.20164,61.272,32.627,6541.0,925.0
24.0,33.18728,60.724,32.109,6510.0,899.0
24.0,33.18904,59.903,31.24,3584.0,886.0
24.0,33.22098,58.828,30.149,5133.0,914.0
24.0,33.22117,58.1,29.525,6480.0,876.0
24.0,33.23499,57.183,28.604,3624.0,873.0
16.11,35.00688,56.971,28.46,29.0,554.0
2.23,28.97157,31.979,3.132,494.0,89.0
24.0,59.62437,44.552,16.018,10192.0,1162.0
24.0,33.3408,54.678,26.221,12060.0,811.0
17.11,24.17843,56.168,27.745,8355.0,433.0
11.98,26.43534,55.87,27.257,9989.0,381.0
24.0,33.18196,55.366,26.731,13559.0,812.0
24.0,33.21672,55.446,26.674,12803.0,709.0
24.0,33.22418,55.602,26.833,12817.0,697.0
24.0,32.80304,55.195,26.731,12683.0,710.0
24.0,33.32447,55.78,27.144,12925.0,706.0
24.0,32.56462,55.547,27.214,12815.0,704.0
24.0,33.27409,56.45,27.811,13126.0,702.0
24.0,31.13554,56.53,27.85,13172.0,684.0
24.0,33.294,57.018,28.348,8341.0,716.0
24.0,33.28384,57.038,28.364,8390.0,724.0
24.0,33.25429,57.036,28.091,5404.0,707.0
24.0,33.13726,56.758,28.062,8519.0,690.0
24.0,33.1873,56.481,27.786,8555.0,717.0
24.0,33.17726,56.637,27.934,8583.0,716.0
24.0,33.08713,56.564,27.652,8600.0,699.0
24.0,33.08282,56.38,27.638,8576.0,706.0
24.0,33.07758,56.59,27.869,7223.0,705.0
24.0,33.11314,56.597,27.912,8451.0,709.0
23.38,32.11212,56.936,28.105,8436.0,671.0
24.0,33.77713,55.285,26.603,8446.0,716.0
24.0,33.862,54.706,26.109,8416.0,714.0
24.0,33.95103,54.723,26.141,8378.0,717.0
24.0,32.04327,53.758,25.419,8472.0,716.0
24.0,34.18332,54.274,25.646,8472.0,719.0
24.0,34.25424,54.122,25.457,8588.0,698.0
24.0,34.36061,54.106,25.42,8601.0,694.0
24.0,33.65804,53.827,25.148,8591.0,692.0
24.0,34.58774,53.484,24.808,8594.0,707.0
24.0,34.80917,53.008,24.331,8597.0,706.0
24.0,34.94795,52.808,24.146,8600.0,707.0
24.0,35.10895,52.425,23.77,7274.0,708.0
24.0,35.23351,52.147,23.5,8592.0,700.0
24.0,35.46763,51.696,23.056,8612.0,708.0
24.0,35.57401,51.508,22.845,8701.0,704.0
24.0,35.65656,51.184,22.524,8783.0,712.0
24.0,35.71326,50.529,21.861,8697.0,721.0
24.0,35.52315,50.025,21.274,8606.0,723.0
24.0,34.87172,50.708,22.004,8660.0,714.0
24.0,34.88242,50.33,21.621,8596.0,733.0
24.0,34.87572,49.799,21.1,8627.0,741.0
8.13,11.63463,51.97,23.121,8522.0,91.0
0.0,0.83727,108.254,79.618,8505.0,0.0
0.0,0.84122,110.39,81.751,8457.0,0.0
9.0,13.30564,51.369,22.087,8413.0,44.0
24.0,35.3463,51.779,21.611,8753.0,736.0
24.0,35.00244,51.56,22.656,8758.0,742.0
24.0,34.93759,51.112,22.381,8763.0,707.0
24.0,33.42341,50.216,21.463,8409.0,667.0
24.0,34.18371,49.884,20.895,8687.0,698.0
24.0,35.00606,49.367,20.603,8688.0,708.0
24.0,35.06375,48.944,20.221,8593.0,681.0
24.0,35.21113,48.526,19.838,8623.0,697.0
24.0,35.24768,48.297,19.548,8679.0,692.0
24.0,35.34144,48.316,19.607,8644.0,692.0
24.0,35.31801,48.238,19.552,8682.0,688.0
24.0,35.34629,48.187,19.505,4147.0,688.0
24.0,35.14337,48.135,19.465,8565.0,681.0
24.0,35.12442,47.963,19.299,8440.0,683.0
24.0,35.09952,47.876,19.205,8459.0,681.0
24.0,35.10816,47.618,18.939,8559.0,674.0
24.0,35.12518,47.406,18.726,8532.0,677.0
24.0,35.15483,47.312,18.615,10475.0,678.0
24.0,35.16748,47.117,18.438,15149.0,677.0
24.0,35.3171,47.359,18.666,14701.0,682.0
24.0,34.55391,47.388,18.68,14414.0,682.0
24.0,35.30399,47.646,18.966,11220.0,688.0
24.0,34.60419,47.894,19.199,14645.0,696.0
24.0,34.58859,48.218,19.542,14742.0,690.0
24.0,34.54583,48.772,20.101,8967.0,695.0
24.0,35.28526,48.956,20.265,8895.0,697.0
24.0,35.28167,48.987,20.276,8750.0,703.0
24.0,35.27701,48.914,20.199,8830.0,703.0
24.0,35.25572,48.786,19.839,8813.0,591.0
24.0,35.26414,48.788,19.532,8705.0,588.0
24.0,35.25118,48.514,19.299,8713.0,582.0
24.0,35.29905,48.195,18.99,8744.0,582.0
24.0,35.30202,48.332,19.074,8761.0,585.0
24.0,35.09835,48.655,19.391,8727.0,580.0
24.0,35.10262,48.45,19.417,8745.0,580.0
24.0,35.13215,48.054,19.211,8761.0,583.0
24.0,35.14189,47.851,19.13,8761.0,583.0
24.0,35.13607,47.68,18.979,8752.0,578.0
24.0,35.11678,47.731,18.924,8696.0,570.0
24.0,35.12978,47.616,18.844,8638.0,560.0
24.0,35.12521,47.418,18.719,8627.0,559.0
24.0,35.08145,47.364,18.651,8629.0,548.0
24.0,35.08396,46.91,18.187,8619.0,549.0
24.0,35.09396,46.827,18.104,8626.0,543.0
24.0,35.12829,46.731,18.037,8654.0,545.0
24.0,35.21607,46.556,17.86,8642.0,546.0
24.0,35.24302,46.636,17.956,8563.0,547.0
24.0,35.26651,46.646,17.942,8542.0,546.0
24.0,35.18825,46.388,17.747,8529.0,540.0
24.0,35.18516,46.183,17.615,8536.0,556.0
24.0,35.17794,46.168,17.592,8533.0,555.0
24.0,35.18448,45.985,17.392,8530.0,559.0
24.0,35.18698,45.912,17.318,8477.0,557.0
24.0,35.19035,45.935,17.356,8457.0,554.0
24.0,35.26308,45.787,17.173,8452.0,558.0
24.0,35.28388,45.528,16.931,8427.0,557.0
24.0,35.27889,45.765,17.183,8444.0,550.0
24.0,35.24936,45.56,16.938,8434.0,542.0
24.0,35.25155,45.395,16.687,8374.0,514.0
24.0,35.27443,45.667,16.65,8390.0,550.0
24.0,35.28594,45.486,16.755,8373.0,519.0
24.0,35.29511,45.448,16.755,8396.0,536.0
24.0,34.52245,45.572,16.665,8358.0,526.0
24.0,34.52679,45.428,16.505,8350.0,537.0
24.0,35.19461,45.808,16.861,8370.0,541.0
24.0,35.10432,45.628,16.697,8349.0,535.0
24.0,34.35874,45.606,16.688,8372.0,535.0
24.0,37.9788,42.623,13.637,8433.0,569.0
24.0,41.18351,38.756,9.745,8377.0,603.0
24.0,41.17428,38.177,9.189,8268.0,598.0
24.0,42.16542,37.358,8.358,8433.0,608.0
24.0,44.20573,35.718,6.733,8913.0,630.0
24.0,44.17502,35.792,6.808,9054.0,628.0
13.32,23.98259,41.381,12.326,7401.0,234.0
24.0,42.24622,37.201,8.491,8729.0,609.0
24.0,46.12904,34.345,5.623,8846.0,647.0
24.0,67.51571,31.256,2.435,8833.0,693.0
24.0,100.0,29.8,0.992,8866.0,700.0
24.0,100.0,29.682,0.958,8979.0,702.0
24.0,100.0,29.428,0.681,7330.0,693.0
24.0,100.0,29.46,0.727,8785.0,680.0
24.0,100.0,29.504,0.767,8859.0,683.0
24.0,100.0,29.565,0.844,8814.0,676.0
24.0,100.0,29.607,0.871,8780.0,673.0
24.0,100.0,29.833,0.751,10190.0,672.0
24.0,100.0,29.982,0.782,14125.0,662.0
24.0,100.0,29.532,0.789,14264.0,680.0
24.0,100.0,29.757,1.034,13939.0,675.0
24.0,100.0,29.609,0.857,14168.0,689.0
24.0,100.0,29.603,0.848,14231.0,681.0
24.0,100.0,29.615,0.845,14100.0,683.0
24.0,100.0,29.599,0.821,14136.0,681.0
24.0,100.0,29.87,1.107,14247.0,666.0
24.0,100.0,29.844,0.902,11337.0,675.0
24.0,100.0,29.881,1.118,8955.0,714.0
24.0,100.0,30.035,0.996,8949.0,713.0
24.0,100.0,29.862,1.086,8966.0,720.0
24.0,100.0,30.085,1.179,9003.0,665.0
24.0,100.0,30.001,1.118,9029.0,726.0
24.0,100.0,29.731,0.922,6849.0,723.0
24.0,100.0,29.807,1.044,8684.0,712.0
24.0,100.0,29.81,1.062,8640.0,708.0
24.0,100.0,29.537,0.767,8632.0,701.0
24.0,100.0,29.77,1.019,8659.0,698.0
24.0,100.0,29.577,0.804,8802.0,689.0
24.0,100.0,29.584,0.832,8736.0,684.0
24.0,97.91667,29.509,0.771,8772.0,679.0
24.0,97.91667,29.727,1.003,8726.0,667.0
24.0,100.0,29.654,0.911,8706.0,663.0
24.0,100.0,29.467,0.671,8753.0,610.0
24.0,100.0,29.461,0.61,8762.0,600.0
24.0,100.0,29.363,0.621,8798.0,592.0
24.0,100.0,29.333,0.598,8792.0,585.0
24.0,100.0,29.551,0.836,8784.0,581.0
24.0,100.0,29.689,0.948,8840.0,580.0
24.0,100.0,29.449,0.711,9284.0,571.0
24.0,100.0,29.286,0.571,9251.0,567.0
24.0,100.0,29.567,0.83,9276.0,572.0
24.0,100.0,29.323,0.577,9090.0,577.0
24.0,100.0,29.606,0.868,9121.0,577.0
24.0,100.0,29.403,0.662,9076.0,572.0
24.0,100.0,29.286,0.551,9059.0,566.0
24.0,100.0,29.299,0.561,9059.0,559.0
24.0,100.0,29.256,0.516,9046.0,554.0
24.0,100.0,29.201,0.471,9057.0,545.0
24.0,100.0,29.225,0.511,8955.0,555.0
